7.795695182714740668e+01,7.175886292567670921e+01,8.246646774785816092e+01,8.783866006309534669e+01,9.229180048167459915e+01,8.468651857105498948e+01,7.774260892012500790e+01,8.298362088608948284e+01,8.827205026350365813e+01,9.057481809084275426e+01
8.129093745324527731e+01,7.534749517578335087e+01,7.349441154973605705e+01,8.039708696207478056e+01,9.637604221157907602e+01,8.337967041500306209e+01,9.321989211794684138e+01,7.314952636012107234e+01,1.093443046412119202e+02,7.035633306891774907e+01
9.523875483331148928e+01,8.207271610350916546e+01,8.840753499505598256e+01,5.459247465815800382e+01,1.008538290164341475e+02,6.527792903916765965e+01,7.657537205568534944e+01,8.994046033847473609e+01,1.002268053330112991e+02,8.955780888495272052e+01
9.118642572149818193e+01,9.006818512303490820e+01,7.658127931231788921e+01,1.135312480564172688e+02,6.812528897790325288e+01,9.357766618065289776e+01,6.806039752874627879e+01,9.165753603605806177e+01,7.810608716331063306e+01,9.085591401559912583e+01
7.356919636229206105e+01,9.290395220353659056e+01,9.685224957035509874e+01,8.750745450835977124e+01,9.237082521803779400e+01,7.446111095822251968e+01,9.528003817167385137e+01,8.909130635322699732e+01,1.019339889765295482e+02,8.032405953786135910e+01
6.427751504188385923e+01,8.071090184415142232e+01,8.657245533359265721e+01,9.099474604585668658e+01,8.494871882411676722e+01,8.469355976051760138e+01,8.060224297647727099e+01,8.251675665366768442e+01,8.693173607401021741e+01,9.474367707514551284e+01
8.269095780941053420e+01,8.611930321122636656e+01,8.631259331704488602e+01,7.259207613594665531e+01,8.614977978522856006e+01,8.780001122399286828e+01,9.140947944243990264e+01,8.734275373592046776e+01,8.857856980746576880e+01,9.594478863517035450e+01
8.460409216604539040e+01,8.850376479414052255e+01,7.154181458634404578e+01,8.260574814759452522e+01,9.157374914413584577e+01,8.484705396025205459e+01,7.946196891694398801e+01,9.208642468080343235e+01,9.003433189469403430e+01,1.018027144373946129e+02
9.009722485725522745e+01,8.176742091345094821e+01,8.835520488546134743e+01,8.730943555645546894e+01,8.878223286131189695e+01,8.773361019745313172e+01,8.638218200295409588e+01,8.169802946223498452e+01,9.102622700762826469e+01,8.624082718838521089e+01
1.116177205893691564e+02,8.748161621277479583e+01,8.812802192475167828e+01,6.777718914622805357e+01,7.800360712297090515e+01,7.981567982165715591e+01,7.848820432814125070e+01,8.853699038661646625e+01,7.272371953866294803e+01,8.297545608551949670e+01
8.738304402596355658e+01,9.139255561952894880e+01,8.694135857104545551e+01,8.776914016903849358e+01,1.005076977663280644e+02,8.775915728678313599e+01,1.017058964022788388e+02,7.649484476220922602e+01,8.840019935748620128e+01,8.020926559665058164e+01
7.989590211184031432e+01,1.039253046807984191e+02,7.811500219088860320e+01,8.568030897824628767e+01,8.724423420394708728e+01,8.625594566457846213e+01,1.076355760799190904e+02,8.832070988331078354e+01,7.786209308151053676e+01,8.227656588165618246e+01
9.134932786022001494e+01,8.164579627083206503e+01,8.159184037966912229e+01,8.545916642582980671e+01,9.895039247649100389e+01,7.716617964733677582e+01,8.507244511990501223e+01,7.099620961419225296e+01,8.721815569060996154e+01,8.494518772534785001e+01
9.265943645353961244e+01,9.702620786745237069e+01,9.488831714517355920e+01,9.511495856793936809e+01,1.008243200592911251e+02,8.926238566053442014e+01,7.981972175948480697e+01,8.227703468190424019e+01,8.501178515445505468e+01,8.959515319718714466e+01
6.829378206670065765e+01,7.106874787884542854e+01,9.032797942587684759e+01,9.555633002587694591e+01,8.598792556357273043e+01,1.015015279108058621e+02,9.356475430136322302e+01,9.237183503721544753e+01,8.107968473875678228e+01,9.701099071285806019e+01
8.223967785331365121e+01,8.628123435933791541e+01,1.053496033131795855e+02,8.286788801804634375e+01,9.043185079058946485e+01,9.434574931326929459e+01,9.714572491409730048e+01,7.991559252218378617e+01,7.650998651785435811e+01,8.167712110946355608e+01
1.010207771896995013e+02,9.852571283242475886e+01,8.423146805455677111e+01,9.430008757445476419e+01,9.061517124180780058e+01,7.736541741552694873e+01,9.974610022227084016e+01,7.919472012092643354e+01,8.469270700824233700e+01,8.636408973707771963e+01
9.370890706195039854e+01,9.962887596082642006e+01,8.218417758241629656e+01,9.912457835081940516e+01,8.262286317332885233e+01,7.935417046741356728e+01,9.185513385412036769e+01,7.728170771695425856e+01,7.897818464666221416e+01,9.281153086447467615e+01
8.119614311216932379e+01,8.734904688836465425e+01,8.841663388907733179e+01,9.144217673850180006e+01,9.498203939790865036e+01,7.809588553527278521e+01,7.405638010824853268e+01,9.615739759402723053e+01,8.340770750832076885e+01,1.079070232439239589e+02
9.110104407018391726e+01,7.989625336192409577e+01,8.527434822905361500e+01,7.725710582822436834e+01,1.091566360876894493e+02,8.347320216589322683e+01,8.734691543167255645e+01,8.893467902012764625e+01,8.209728860616056068e+01,1.066998117807715829e+02
