-2.896000000000000241e-01,-4.607999999999999874e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-3.417000000000000037e-01
-1.000000000000000056e-01,-3.141999999999999793e-01,-4.016000000000000125e-01,-1.000000000000000056e-01,-5.127000000000000446e-01
-1.000000000000000056e-01,-2.772999999999999909e-01,-1.000000000000000056e-01,-4.233000000000000096e-01,-4.732000000000000095e-01
-1.000000000000000056e-01,-4.369999999999999996e-01,-2.886000000000000232e-01,-2.160999999999999865e-01,-1.057000000000000023e-01
-4.801000000000000267e-01,-3.985000000000000209e-01,-5.229000000000000314e-01,-2.657999999999999807e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-4.149999999999999800e-01,-3.603999999999999981e-01,-1.000000000000000056e-01,-3.570999999999999730e-01
-3.385000000000000231e-01,-4.072000000000000064e-01,-4.002999999999999892e-01,-4.102999999999999980e-01,-2.851000000000000201e-01
-1.852999999999999925e-01,-1.000000000000000056e-01,-2.780000000000000249e-01,-5.078000000000000291e-01,-3.921999999999999931e-01
-3.054999999999999938e-01,-1.000000000000000056e-01,-4.122999999999999998e-01,-2.146000000000000130e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-3.405000000000000249e-01,-3.306000000000000050e-01,-1.183000000000000024e-01,-1.000000000000000056e-01
-3.831999999999999851e-01,-3.093000000000000194e-01,-1.635000000000000064e-01,-1.000000000000000056e-01,-6.001999999999999558e-01
-1.000000000000000056e-01,-1.330000000000000071e-01,-2.038999999999999979e-01,-4.991999999999999771e-01,-2.733999999999999764e-01
-2.711999999999999966e-01,-1.060999999999999999e-01,-1.981999999999999873e-01,-4.527999999999999803e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-2.033999999999999975e-01,-3.316000000000000059e-01,-4.661000000000000143e-01
-4.292000000000000259e-01,-1.000000000000000056e-01,-2.575999999999999956e-01,-1.000000000000000056e-01,-1.877000000000000057e-01
-1.900000000000000022e-01,-4.966999999999999749e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-3.175000000000000044e-01
-2.992000000000000215e-01,-4.400999999999999912e-01,-1.744999999999999885e-01,-2.908999999999999919e-01,-1.000000000000000056e-01
-3.946999999999999953e-01,-2.629000000000000226e-01,-2.967000000000000193e-01,-5.542000000000000259e-01,-1.000000000000000056e-01
-5.044999999999999485e-01,-1.000000000000000056e-01,-1.048999999999999932e-01,-1.524999999999999967e-01,-5.538999999999999480e-01
-4.676000000000000156e-01,-1.000000000000000056e-01,-1.285999999999999921e-01,-1.000000000000000056e-01,-3.038000000000000145e-01
-4.495999999999999996e-01,-3.880000000000000115e-01,-4.585000000000000187e-01,-1.040999999999999981e-01,-2.676000000000000045e-01
