3.155441163102443056e+02,3.171030683741371377e+02,3.243654297079693833e+02,3.375467223949279969e+02,3.358641447907373276e+02,3.529907913505275587e+02,3.378582553805077850e+02,3.298672377204190980e+02,3.742871819570098069e+02,3.446705486896818229e+02
3.213595951878025971e+02,3.564850326406523209e+02,3.747055706647309989e+02,3.315181339672222975e+02,3.459627679181741655e+02,3.722620455053576620e+02,3.552241664402921515e+02,3.208507672330829337e+02,3.897166500591195017e+02,3.543844316922599091e+02
4.125524417445539598e+02,3.183731425223555220e+02,3.555443038784376881e+02,3.742377571555701365e+02,3.719502914745369822e+02,3.670298174708498209e+02,3.252305505156526806e+02,3.661198321727769098e+02,3.564024275914116515e+02,3.768325994811012265e+02
3.371839183426077398e+02,3.358295637940410643e+02,3.662050904870534396e+02,3.660099710415438494e+02,3.711530906399274841e+02,3.305824129245700078e+02,3.616691540022043228e+02,3.723336231281099913e+02,3.333953601274943139e+02,3.606194733449419232e+02
3.249498032327900319e+02,3.324901918009483097e+02,3.514127957091484404e+02,3.535734283672385914e+02,3.679299724093837085e+02,3.629138500342576776e+02,3.506742456979050075e+02,3.399903295299416186e+02,3.322686349085539632e+02,3.712336653009008387e+02
3.612715587454720776e+02,3.516508522471032734e+02,3.321117149246098279e+02,3.268101382611882855e+02,3.907883192983308618e+02,3.599365434536119324e+02,3.478943906495611600e+02,3.742927418441080363e+02,3.487903949804766626e+02,3.280991453067786097e+02
3.571481386039178574e+02,3.660228401441303845e+02,3.784349510051395100e+02,3.537002967918591594e+02,3.497765749452024693e+02,3.367555654185307503e+02,3.367412583103881616e+02,3.345720686800392514e+02,3.541431430683277313e+02,3.481975274222904773e+02
3.454002060339605578e+02,3.233639017814230670e+02,3.110959459788645063e+02,3.651919779800813330e+02,3.366462166171758099e+02,3.498458088351243873e+02,3.491528626606928469e+02,3.174099940795832708e+02,3.728454233911924689e+02,3.357565547125907983e+02
3.412786330458125690e+02,3.370015407466056558e+02,3.603277292545038790e+02,3.469147755472241101e+02,3.543241754293338772e+02,3.094830526189304578e+02,3.355067747211464848e+02,3.539282588464598689e+02,3.215033468358936943e+02,3.449213223840413320e+02
3.519317013807558396e+02,3.081696954568508318e+02,3.262980060710983707e+02,4.194254831711978113e+02,3.514035880321087006e+02,3.526287125931876290e+02,3.412115216948122907e+02,3.435207009015364292e+02,3.504807662176085046e+02,3.221126148944260876e+02
3.502594078886330635e+02,3.581333341906743044e+02,3.062334490555919047e+02,3.520452275802629742e+02,3.553519767020952713e+02,3.459048112638310499e+02,3.595449846991592722e+02,3.638035902945609337e+02,3.598777111033282381e+02,3.486269305191689227e+02
3.511732124033536024e+02,3.049588592676223016e+02,3.704936720123648684e+02,3.460887616847004438e+02,3.891430287912348831e+02,3.570597648473558934e+02,3.498620997970307371e+02,3.501294034398780468e+02,3.425951623746605037e+02,3.545064824541902908e+02
3.399368939078386802e+02,3.417056010749629422e+02,3.402933855309750584e+02,3.750055111335093443e+02,3.640642440107156972e+02,3.683996555369491830e+02,3.322577123663380689e+02,3.335106892050486067e+02,3.489012997092595469e+02,3.275244007350700599e+02
3.654423000011983049e+02,3.350356409524779906e+02,3.635121110224265522e+02,3.371657052621100661e+02,3.289546008091864451e+02,3.501899949856732519e+02,3.343584432268410183e+02,3.730638898146711426e+02,3.377907889548991420e+02,3.707420116911251853e+02
3.535670098779218620e+02,3.568627973331954877e+02,3.534519841520207706e+02,3.887762445294853251e+02,3.369929946861431631e+02,3.551958198058133576e+02,4.001227823810669406e+02,3.396207391861737506e+02,3.455212071721587108e+02,3.405015906826290575e+02
2.928031076561846930e+02,3.623665797963889759e+02,3.563816618242913137e+02,3.709492122734481541e+02,3.587476882049804772e+02,3.366247729783299860e+02,3.495080264449947549e+02,3.404015716349634886e+02,3.410768185937502039e+02,3.463645572847725589e+02
3.400549398218854549e+02,3.253796761633322490e+02,3.433110855769498926e+02,3.397701086223794391e+02,3.597697238053050341e+02,3.806696544200311791e+02,3.282969018937358214e+02,3.310454573047402391e+02,3.453484926855462618e+02,3.419063135542667169e+02
3.436825775791978685e+02,3.234030319834598117e+02,3.834480292506460728e+02,3.477996030173325153e+02,3.811920376329181863e+02,3.900797178100392557e+02,3.325377333184026725e+02,3.675130339521748510e+02,3.623420788069445848e+02,3.764602766128104463e+02
3.603248764600505751e+02,3.227030232756567329e+02,3.816386093740602519e+02,3.132532688022503180e+02,3.651060139438342276e+02,3.440493148347634360e+02,3.147102325092501474e+02,3.534455515120520204e+02,3.190313123270847768e+02,3.545278743199772862e+02
3.349593758492163715e+02,3.288330044281711935e+02,3.386351149247223589e+02,3.795136897953724429e+02,3.652057147154881704e+02,3.027433454821249370e+02,3.419392370432522625e+02,3.766388828921100753e+02,3.560183736671876886e+02,3.375870189027128845e+02
3.548714300623105373e+02,3.313120339867945745e+02,3.782951077732379872e+02,3.497708935750149521e+02,3.593859401259328479e+02,3.535011124428626204e+02,3.455700231775334714e+02,3.685473721030311935e+02,3.401066379044852965e+02,3.768863695231693782e+02
3.603575350999794864e+02,3.436385193221178724e+02,3.278750970185269580e+02,3.461327932235175808e+02,3.439963554653435835e+02,3.787738069558647567e+02,3.408212477646013667e+02,3.220718303927962438e+02,3.225632445608485455e+02,3.438090956805696123e+02
3.602902797582514722e+02,3.320499939806101679e+02,3.617585074637091225e+02,3.488544432008379204e+02,3.580179146231109826e+02,3.565727551738719967e+02,3.511703587219136580e+02,3.107729200573485286e+02,3.565836712589992317e+02,3.224849020571609799e+02
3.214864904601053013e+02,3.289074781060759278e+02,3.322831486141980122e+02,3.505763523874375096e+02,3.402165441857381438e+02,3.505433051879577420e+02,3.117951258005481350e+02,3.705592451706868360e+02,3.230132247352941022e+02,3.501464824001201350e+02
3.632439753801003235e+02,3.511772178317364705e+02,3.017676666648518449e+02,3.766031792473008295e+02,3.441225649240489020e+02,3.234971253274498508e+02,3.461806135144644259e+02,3.223373519951155686e+02,3.359472314782804006e+02,3.159316397845109350e+02
3.475460199804908825e+02,3.527952379773973348e+02,3.346199574733378199e+02,3.885770397186677201e+02,3.472492626504499640e+02,3.330344417396732979e+02,3.778469373308961394e+02,3.413749733827659725e+02,3.445518733848597321e+02,3.827740493394489931e+02
3.597035442409116399e+02,3.411363442449364243e+02,3.562218542843303339e+02,3.401020180239613637e+02,3.510182357131712934e+02,3.166732226867872555e+02,3.031455086259893505e+02,3.522372603361759502e+02,3.469119657932457130e+02,3.259167722998130330e+02
3.578197217114352497e+02,3.460301896853820836e+02,3.292417655137062411e+02,3.537233168121740619e+02,3.067825062775779088e+02,3.726053372819542346e+02,3.392535652068539775e+02,3.620442084689049125e+02,3.643784783102070151e+02,3.364909078772586213e+02
3.608985566397174125e+02,3.518473794294078516e+02,3.606685303125977384e+02,3.450940943550739348e+02,3.121356683767452296e+02,3.622521231670383486e+02,3.144904643205645698e+02,3.658008390924391620e+02,3.323343887679930049e+02,3.157844356377116810e+02
3.294807294326650435e+02,3.660704076759134296e+02,3.428040181872390804e+02,3.650595792019910277e+02,3.443494484533590025e+02,3.463364633349134465e+02,3.384259980847109546e+02,3.665004110036655902e+02,3.563023650865147829e+02,3.489766891856353936e+02
3.340951674918431422e+02,3.235599892496053940e+02,3.615932024991824392e+02,3.551970584348487137e+02,3.649532834005711948e+02,3.396910540163188443e+02,3.078820605213817316e+02,3.709699425507822070e+02,3.605787218298052039e+02,3.297296270128086917e+02
3.397504707511990318e+02,3.667312622012935890e+02,3.019273207263198628e+02,3.711928848751865644e+02,3.573941499712541940e+02,3.070624261419237655e+02,3.428252992518478663e+02,3.672351705784803926e+02,3.205704858466859264e+02,3.349054642131393962e+02
3.485798546182579685e+02,3.394259540236630528e+02,3.584035025327613084e+02,3.391675794250332387e+02,3.444514350651811014e+02,2.999733072763698374e+02,3.559626024480538149e+02,3.443020130959682774e+02,3.638899299026070366e+02,3.793975789228137501e+02
3.239766313418014079e+02,3.622396781217271382e+02,3.464491223167432850e+02,3.070671758740380142e+02,3.550125255456797504e+02,3.605058469470652653e+02,3.602723503785128969e+02,3.737157109654451119e+02,3.551362096396364905e+02,3.593734753156628585e+02
3.281028101559197694e+02,3.677694515406855089e+02,3.266849014343783892e+02,3.556602458326776741e+02,3.215234603208397743e+02,3.523557053668214962e+02,3.639902769719467415e+02,3.226450325345751935e+02,3.363263764614983984e+02,3.531665958351834433e+02
3.349385528668451002e+02,3.417623192655960338e+02,3.533575596898543836e+02,3.368697642839938453e+02,3.443089342604470176e+02,3.145853469700465439e+02,3.592345863730243991e+02,3.339060101244565999e+02,3.501516099536528941e+02,3.542077841159712079e+02
3.490063575856430589e+02,3.194121158971549903e+02,3.482016990318821854e+02,3.532156421298725490e+02,3.423999323631720699e+02,3.203701826095786487e+02,3.577659838254871829e+02,3.952968066901252087e+02,3.555709114455201529e+02,3.794606215426231302e+02
3.318209220969099533e+02,3.111724282851519092e+02,3.679608259890787849e+02,3.380567132544535980e+02,3.599358841418655857e+02,3.710503691534247537e+02,3.627053606631747016e+02,3.499488232898078763e+02,3.839189759753392082e+02,3.600669957133326307e+02
3.517920397948941513e+02,3.206529361908890792e+02,3.635612669347418091e+02,3.696594969390852157e+02,3.625050633102287634e+02,3.855842053147741240e+02,3.345426437770286157e+02,3.156620420580011910e+02,3.398343106702570822e+02,3.687440577888692701e+02
3.429625728225909711e+02,3.219666688583106406e+02,3.543700482997649601e+02,3.834840971847459059e+02,3.515310539346651240e+02,4.065489804817315189e+02,3.896003475430832168e+02,3.302789565121296391e+02,3.454944560445910042e+02,3.410429605347036954e+02
3.282329501409701606e+02,3.477012919965858373e+02,3.297900270512719771e+02,3.380194906240349724e+02,3.866118495682112552e+02,3.845491449100936165e+02,3.367616435840835152e+02,3.482187898210110006e+02,3.956750555937139779e+02,3.267092859005024366e+02
3.430181471045673334e+02,3.357525544813346414e+02,3.444357656015025668e+02,3.630789500408961885e+02,3.212207859751562182e+02,3.640288441050814754e+02,3.138609437133606548e+02,3.526059559370481793e+02,3.544575403073494044e+02,3.416542930593232086e+02
3.339749608610690643e+02,3.392707603314148628e+02,3.824405648731537894e+02,3.428107252107409977e+02,3.457406488893116148e+02,3.420973330453488188e+02,3.370927303645079860e+02,3.470322081843033288e+02,3.335214560755163120e+02,3.210277489945821685e+02
3.452444724207501849e+02,3.172621456425376891e+02,3.295957556638390997e+02,3.542203274871349095e+02,3.400180778918149826e+02,3.457609665291737429e+02,3.355352681668307468e+02,3.422990914771714870e+02,3.458285251231558277e+02,3.806128264358959541e+02
3.540410324099296986e+02,3.404212495091668416e+02,3.386207551800491160e+02,3.172939127531118402e+02,3.415383302684570026e+02,3.294736580093968428e+02,3.051826731586159553e+02,3.439427339878370731e+02,3.670167541130756490e+02,3.718725760062283143e+02
3.302998990289477206e+02,3.675074020056221116e+02,3.706363485305832910e+02,3.631553465513292167e+02,3.519923984746010319e+02,3.348091825816251799e+02,3.444809320244957007e+02,3.347124531411809585e+02,3.693232572556646574e+02,3.474539322767523117e+02
3.572662194715401256e+02,3.350470052934458067e+02,3.247354343183457104e+02,3.230800630075262916e+02,3.635769368601071392e+02,3.672717787867225070e+02,3.639694866518341314e+02,3.468857222914683689e+02,3.654886156511402646e+02,3.662403919856568564e+02
3.384961020545687234e+02,3.340725108568015003e+02,3.435207945514725907e+02,3.431398601344163808e+02,3.311024901206508275e+02,3.269748087017368334e+02,3.037730238338099298e+02,3.608139494077170752e+02,3.297587237671199318e+02,3.012556240162014092e+02
3.519211596867031062e+02,3.207454965770897388e+02,3.359064498421651024e+02,3.347938936231664684e+02,3.468078575470092346e+02,3.267727234944777024e+02,3.674190769261158493e+02,3.444779611005411653e+02,3.305784157423433953e+02,3.212882177015016509e+02
