-1.000000000000000056e-01,-4.650000000000000244e-01,-1.000000000000000056e-01,-4.566000000000000059e-01,-4.361999999999999766e-01
-4.531999999999999917e-01,-1.000000000000000056e-01,-4.662000000000000033e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-4.336999999999999744e-01,-3.819000000000000172e-01,-4.114999999999999769e-01,-4.415000000000000036e-01,-4.300999999999999823e-01
-4.660000000000000253e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-3.356000000000000094e-01,-4.752000000000000113e-01,-3.891999999999999904e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.791000000000000258e-01
-4.205999999999999739e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.571000000000000063e-01
-1.000000000000000056e-01,-3.997999999999999887e-01,-1.000000000000000056e-01,-4.361999999999999766e-01,-1.000000000000000056e-01
-3.869000000000000217e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.078000000000000069e-01
-1.000000000000000056e-01,-4.023999999999999799e-01,-4.012000000000000011e-01,-4.615000000000000213e-01,-3.996999999999999997e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-3.943999999999999728e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-3.158000000000000251e-01,-1.000000000000000056e-01
-4.248000000000000109e-01,-1.000000000000000056e-01,-4.704999999999999738e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-2.964999999999999858e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.492999999999999772e-01
-4.243000000000000105e-01,-4.007999999999999896e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.472999999999999754e-01
-4.403000000000000247e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.225999999999999757e-01
-3.602000000000000202e-01,-4.346999999999999753e-01,-1.000000000000000056e-01,-4.087999999999999967e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.223999999999999977e-01
-1.000000000000000056e-01,-4.164999999999999813e-01,-3.966999999999999971e-01,-4.320999999999999841e-01,-4.731000000000000205e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-4.501999999999999891e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.445000000000000062e-01
-3.352999999999999869e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-4.188999999999999946e-01,-3.442000000000000060e-01,-1.000000000000000056e-01,-3.423999999999999821e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-3.780999999999999917e-01,-1.000000000000000056e-01
-4.285999999999999810e-01,-4.742000000000000104e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.626000000000000112e-01
-3.763000000000000234e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-4.220999999999999752e-01,-4.507999999999999785e-01,-3.280000000000000138e-01,-1.000000000000000056e-01,-4.713999999999999857e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-4.474000000000000199e-01,-4.529000000000000248e-01,-4.542999999999999816e-01,-1.000000000000000056e-01,-4.022000000000000020e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-2.467999999999999916e-01,-1.000000000000000056e-01,-4.376999999999999780e-01
-1.000000000000000056e-01,-3.860000000000000098e-01,-1.000000000000000056e-01,-4.853000000000000091e-01,-4.228999999999999981e-01
-3.478999999999999870e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-3.634999999999999898e-01,-1.000000000000000056e-01
-2.843999999999999861e-01,-4.405999999999999917e-01,-4.646000000000000130e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-4.057999999999999940e-01,-4.066000000000000170e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.304000000000000048e-01,-4.506000000000000005e-01
-4.244999999999999885e-01,-4.204999999999999849e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-2.703999999999999737e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.283000000000000140e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-4.228999999999999981e-01,-4.297000000000000264e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-4.405999999999999917e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.530000000000000138e-01
-1.000000000000000056e-01,-3.739000000000000101e-01,-1.000000000000000056e-01,-3.830999999999999961e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-3.877999999999999781e-01,-1.000000000000000056e-01,-4.612999999999999878e-01,-4.681000000000000161e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-3.454999999999999738e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-3.894000000000000239e-01,-4.269000000000000017e-01,-1.000000000000000056e-01,-4.368000000000000216e-01,-4.576999999999999957e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-3.696999999999999731e-01
-1.000000000000000056e-01,-3.956000000000000072e-01,-1.000000000000000056e-01,-4.346999999999999753e-01,-4.692999999999999949e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-4.742000000000000104e-01,-3.953999999999999737e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.376999999999999780e-01
-3.936999999999999944e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-3.881000000000000005e-01,-1.000000000000000056e-01,-4.010000000000000231e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-4.083999999999999853e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.132000000000000117e-01,-4.204999999999999849e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.285999999999999921e-01,-4.355999999999999872e-01,-3.590999999999999748e-01,-4.177000000000000157e-01,-3.402000000000000024e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.255999999999999783e-01,-1.000000000000000056e-01
-2.354999999999999871e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-3.764000000000000123e-01,-1.000000000000000056e-01,-3.000999999999999779e-01,-1.000000000000000056e-01
-4.203000000000000069e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-4.315999999999999837e-01
-4.310999999999999832e-01,-4.343000000000000194e-01,-1.000000000000000056e-01,-4.364999999999999991e-01,-4.325999999999999845e-01
-3.824000000000000177e-01,-1.000000000000000056e-01,-3.562000000000000166e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-4.817000000000000171e-01,-3.915000000000000147e-01,-1.000000000000000056e-01
